 2004-Apr-26 06:26:43.183, , , 121.124137578,   6.319918356,  0.08076273173906, -0.2235575,
 2004-Apr-27 06:26:43.183, , , 121.993365095,   6.039327347,  0.08063124841890, -0.2317042,
 2004-Apr-28 06:26:43.183, , , 122.862807263,   5.756481562,  0.08049508446267, -0.2397525,
 2004-Apr-29 06:26:43.183, , , 123.732357659,   5.471463552,  0.08035431679614, -0.2476319,
 2004-Apr-30 06:26:43.183, , , 124.601906087,   5.184375006,  0.08020906905040, -0.2552484,
 2004-May-01 06:26:43.183, , , 125.471348665,   4.895311910,  0.08005929820173, -0.2624890,
 2004-May-02 06:26:43.183, , , 126.340578592,   4.604473426,  0.07990569758073, -0.2692650,
 2004-May-03 06:26:43.183, , , 127.209531026,   4.311994239,  0.07974835945372, -0.2754194,
 2004-May-04 06:26:43.183, , , 128.078181649,   4.018051531,  0.07958767008438, -0.2808527,
 2004-May-05 06:26:43.183, , , 128.946572456,   3.722824875,  0.07942406869865, -0.2854919,
 2004-May-06 06:26:43.183, , , 129.814822839,   3.426486633,  0.07925802519122, -0.2893132,
 2004-May-07 06:26:43.183, , , 130.683135816,   3.129185206,  0.07908999994460, -0.2923679,
 2004-May-08 06:26:43.183, , , 131.551787521,   2.831035534,  0.07892040847841, -0.2947570,
 2004-May-09 06:26:43.183, , , 132.421104925,   2.532115710,  0.07874959468694, -0.2966259,
 2004-May-10 06:26:43.183, , , 133.291443969,   2.232465684,  0.07857781370397, -0.2981320,
 2004-May-11 06:26:43.183, , , 134.163164258,   1.932093745,  0.07840523328004, -0.2994164,
 2004-May-12 06:26:43.183, , , 135.036610144,   1.630984404,  0.07823194378928, -0.3006060,
 2004-May-13 06:26:43.183, , , 135.912100478,   1.329105335,  0.07805797009492, -0.3017998,
 2004-May-14 06:26:43.183, , , 136.789921307,   1.026413123,  0.07788328539111, -0.3030749,
 2004-May-15 06:26:43.183, , , 137.670323798,   0.722863334,  0.07770783034139, -0.3044779,
 2004-May-16 06:26:43.183, , , 138.553522781,   0.418410662,  0.07753151822716, -0.3060472,
 2004-May-17 06:26:43.183, , , 139.439697693,   0.113014202,  0.07735424660048, -0.3078024,
 2004-May-18 06:26:43.183, , , 140.328993908,  -0.193359163,  0.07717590557758, -0.3097500,
 2004-May-19 06:26:43.183, , , 141.221524150,  -0.500731745,  0.07699638388580, -0.3118873,
 2004-May-20 06:26:43.183, , , 142.117371869,  -0.809113659,  0.07681557813088, -0.3141944,
 2004-May-21 06:26:43.183, , , 143.016594736,  -1.118501049,  0.07663339513989, -0.3166520,
 2004-May-22 06:26:43.183, , , 143.919225254,  -1.428873627,  0.07644975774991, -0.3192242,
 2004-May-23 06:26:43.183, , , 144.825270244,  -1.740192179,  0.07626460946127, -0.3218772,
